Data from red spectrum_FLMS025871_15-54-49-646.txt Node
Date: Fri Nov 05 15:54:49 GMT 2021
User: php21ajb
Spectrometer: FLMS02587
Trigger mode: 0
Integration Time (sec): 2.000000E-2
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
339.619	24.05
340	24.05
340.381	24.05
340.762	-47.94
341.143	-85.17
341.524	-129.85
341.904	-75.24
342.285	-52.9
342.666	-112.47
343.046	-70.27
343.427	-127.36
343.807	-55.38
344.188	-50.42
344.568	48.87
344.949	81.13
345.329	51.35
345.71	48.87
346.09	110.92
346.47	81.13
346.85	135.74
347.23	115.88
347.611	200.27
347.991	190.35
348.371	235.02
348.751	272.26
349.131	341.75
349.511	239.99
349.891	279.7
350.27	331.83
350.65	326.86
351.03	311.97
351.41	354.17
351.79	364.09
352.169	316.93
352.549	329.34
352.928	346.72
353.308	302.04
353.687	316.93
354.067	359.13
354.446	349.2
354.826	359.13
355.205	321.9
355.584	344.24
355.964	388.91
356.343	354.17
356.722	339.27
357.101	341.75
357.48	341.75
357.859	383.95
358.238	401.33
358.617	359.13
358.996	366.58
359.375	401.33
359.754	376.5
360.133	341.75
360.512	383.95
360.891	314.45
361.269	371.54
361.648	393.88
362.027	356.65
362.405	356.65
362.784	361.61
363.162	316.93
363.541	302.04
363.919	314.45
364.298	299.56
364.676	366.58
365.054	383.95
365.433	331.83
365.811	376.5
366.189	334.31
366.567	309.49
366.945	311.97
367.323	361.61
367.701	349.2
368.079	326.86
368.457	344.24
368.835	406.29
369.213	302.04
369.591	369.06
369.969	349.2
370.346	341.75
370.724	294.59
371.102	376.5
371.479	359.13
371.857	304.52
372.235	346.72
372.612	436.07
372.99	344.24
373.367	359.13
373.744	371.54
374.122	388.91
374.499	309.49
374.876	371.54
375.254	324.38
375.631	386.43
376.008	349.2
376.385	294.59
376.762	297.08
377.139	336.79
377.516	304.52
377.893	393.88
378.27	307.01
378.647	309.49
379.024	334.31
379.4	356.65
379.777	331.83
380.154	359.13
380.53	329.34
380.907	336.79
381.284	339.27
381.66	406.29
382.037	324.38
382.413	354.17
382.79	349.2
383.166	299.56
383.542	364.09
383.919	396.36
384.295	421.18
384.671	329.34
385.047	388.91
385.423	326.86
385.799	269.77
386.176	381.47
386.552	438.56
386.928	393.88
387.303	269.77
387.679	339.27
388.055	361.61
388.431	344.24
388.807	346.72
389.183	364.09
389.558	339.27
389.934	297.08
390.309	331.83
390.685	304.52
391.061	326.86
391.436	304.52
391.811	329.34
392.187	336.79
392.562	351.68
392.938	334.31
393.313	426.15
393.688	294.59
394.063	289.63
394.438	361.61
394.814	336.79
395.189	334.31
395.564	331.83
395.939	458.41
396.314	346.72
396.689	393.88
397.063	326.86
397.438	366.58
397.813	314.45
398.188	269.77
398.563	376.5
398.937	364.09
399.312	369.06
399.686	326.86
400.061	403.81
400.435	339.27
400.81	376.5
401.184	364.09
401.559	388.91
401.933	356.65
402.307	393.88
402.682	334.31
403.056	341.75
403.43	364.09
403.804	359.13
404.178	356.65
404.552	361.61
404.926	376.5
405.3	346.72
405.674	369.06
406.048	339.27
406.422	356.65
406.796	269.77
407.169	230.06
407.543	369.06
407.917	438.56
408.291	349.2
408.664	388.91
409.038	299.56
409.411	289.63
409.785	309.49
410.158	359.13
410.531	339.27
410.905	324.38
411.278	354.17
411.651	378.99
412.025	354.17
412.398	334.31
412.771	455.93
413.144	366.58
413.517	349.2
413.89	441.04
414.263	336.79
414.636	349.2
415.009	388.91
415.382	418.7
415.755	366.58
416.127	359.13
416.5	359.13
416.873	438.56
417.245	369.06
417.618	369.06
417.991	448.49
418.363	428.63
418.736	339.27
419.108	383.95
419.48	383.95
419.853	398.84
420.225	309.49
420.597	418.7
420.97	336.79
421.342	391.4
421.714	364.09
422.086	393.88
422.458	408.77
422.83	388.91
423.202	361.61
423.574	326.86
423.946	366.58
424.318	428.63
424.69	388.91
425.061	326.86
425.433	359.13
425.805	349.2
426.177	378.99
426.548	428.63
426.92	349.2
427.291	364.09
427.663	314.45
428.034	388.91
428.406	383.95
428.777	374.02
429.148	396.36
429.519	431.11
429.891	423.66
430.262	371.54
430.633	411.25
431.004	383.95
431.375	416.22
431.746	406.29
432.117	386.43
432.488	381.47
432.859	336.79
433.23	329.34
433.601	329.34
433.971	369.06
434.342	366.58
434.713	398.84
435.083	478.27
435.454	572.59
435.825	443.52
436.195	388.91
436.566	428.63
436.936	378.99
437.306	455.93
437.677	376.5
438.047	289.63
438.417	423.66
438.788	369.06
439.158	378.99
439.528	413.74
439.898	433.59
440.268	391.4
440.638	364.09
441.008	369.06
441.378	406.29
441.748	282.18
442.118	416.22
442.487	346.72
442.857	309.49
443.227	458.41
443.597	351.68
443.966	364.09
444.336	388.91
444.705	334.31
445.075	423.66
445.444	416.22
445.814	376.5
446.183	378.99
446.552	361.61
446.922	386.43
447.291	349.2
447.66	359.13
448.029	413.74
448.398	470.82
448.768	359.13
449.137	383.95
449.506	403.81
449.875	396.36
450.243	356.65
450.612	408.77
450.981	421.18
451.35	426.15
451.719	354.17
452.087	324.38
452.456	349.2
452.825	326.86
453.193	329.34
453.562	416.22
453.93	401.33
454.299	334.31
454.667	383.95
455.035	349.2
455.404	339.27
455.772	391.4
456.14	391.4
456.508	371.54
456.877	359.13
457.245	378.99
457.613	366.58
457.981	366.58
458.349	431.11
458.717	364.09
459.085	423.66
459.452	398.84
459.82	443.52
460.188	366.58
