Data from yellow spectrum_FLMS025871_15-54-26-526.txt Node
Date: Fri Nov 05 15:54:26 GMT 2021
User: php21ajb
Spectrometer: FLMS02587
Trigger mode: 0
Integration Time (sec): 2.000000E-2
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
339.619	-3.41
340	-3.41
340.381	-3.41
340.762	9
341.143	-162.27
341.524	-115.11
341.904	-65.47
342.285	-100.21
342.666	-112.63
343.046	-60.5
343.427	9
343.807	-35.68
344.188	21.41
344.568	63.6
344.949	11.48
345.329	-13.34
345.71	28.85
346.09	11.48
346.47	103.32
346.85	61.12
347.23	192.67
347.611	175.3
347.991	165.37
348.371	187.71
348.751	195.16
349.131	242.32
349.511	227.42
349.891	237.35
350.27	264.65
350.65	272.1
351.03	277.06
351.41	205.08
351.79	289.48
352.169	277.06
352.549	316.78
352.928	284.51
353.308	351.53
353.687	373.87
354.067	304.37
354.446	349.05
354.826	286.99
355.205	316.78
355.584	331.67
355.964	326.71
356.343	344.08
356.722	304.37
357.101	368.9
357.48	386.28
357.859	349.05
358.238	411.1
358.617	356.49
358.996	354.01
359.375	269.62
359.754	339.12
360.133	371.38
360.512	349.05
360.891	361.46
361.269	344.08
361.648	363.94
362.027	331.67
362.405	299.4
362.784	381.31
363.162	371.38
363.541	311.81
363.919	331.67
364.298	349.05
364.676	341.6
365.054	306.85
365.433	286.99
365.811	351.53
366.189	274.58
366.567	252.24
366.945	259.69
367.323	264.65
367.701	331.67
368.079	326.71
368.457	247.28
368.835	309.33
369.213	212.53
369.591	306.85
369.969	344.08
370.346	299.4
370.724	324.22
371.102	356.49
371.479	269.62
371.857	381.31
372.235	378.83
372.612	232.39
372.99	309.33
373.367	363.94
373.744	267.14
374.122	319.26
374.499	282.03
374.876	334.15
375.254	282.03
375.631	299.4
376.008	299.4
376.385	346.56
376.762	321.74
377.139	311.81
377.516	304.37
377.893	299.4
378.27	304.37
378.647	331.67
379.024	311.81
379.4	341.6
379.777	339.12
380.154	356.49
380.53	336.64
380.907	331.67
381.284	361.46
381.66	354.01
382.037	383.8
382.413	289.48
382.79	316.78
383.166	301.89
383.542	331.67
383.919	391.24
384.295	334.15
384.671	344.08
385.047	331.67
385.423	301.89
385.799	291.96
386.176	301.89
386.552	296.92
386.928	277.06
387.303	311.81
387.679	336.64
388.055	371.38
388.431	294.44
388.807	264.65
389.183	331.67
389.558	334.15
389.934	391.24
390.309	316.78
390.685	371.38
391.061	301.89
391.436	316.78
391.811	311.81
392.187	304.37
392.562	316.78
392.938	406.13
393.313	349.05
393.688	346.56
394.063	326.71
394.438	329.19
394.814	393.72
395.189	363.94
395.564	329.19
395.939	408.62
396.314	373.87
396.689	346.56
397.063	301.89
397.438	329.19
397.813	349.05
398.188	356.49
398.563	373.87
398.937	356.49
399.312	299.4
399.686	339.12
400.061	358.97
400.435	396.21
400.81	299.4
401.184	324.22
401.559	433.44
401.933	259.69
402.307	339.12
402.682	319.26
403.056	361.46
403.43	371.38
403.804	388.76
404.178	344.08
404.552	378.83
404.926	376.35
405.3	371.38
405.674	274.58
406.048	356.49
406.422	274.58
406.796	373.87
407.169	326.71
407.543	326.71
407.917	334.15
408.291	336.64
408.664	306.85
409.038	358.97
409.411	324.22
409.785	430.96
410.158	329.19
410.531	344.08
410.905	403.65
411.278	331.67
411.651	311.81
412.025	358.97
412.398	306.85
412.771	361.46
413.144	366.42
413.517	346.56
413.89	433.44
414.263	339.12
414.636	296.92
415.009	279.55
415.382	408.62
415.755	351.53
416.127	388.76
416.5	388.76
416.873	319.26
417.245	334.15
417.618	351.53
417.991	413.58
418.363	358.97
418.736	368.9
419.108	376.35
419.48	391.24
419.853	346.56
420.225	403.65
420.597	403.65
420.97	349.05
421.342	316.78
421.714	329.19
422.086	416.06
422.458	316.78
422.83	279.55
423.202	383.8
423.574	428.47
423.946	393.72
424.318	349.05
424.69	289.48
425.061	371.38
425.433	373.87
425.805	331.67
426.177	294.44
426.548	314.3
426.92	311.81
427.291	331.67
427.663	381.31
428.034	416.06
428.406	331.67
428.777	346.56
429.148	316.78
429.519	411.1
429.891	363.94
430.262	336.64
430.633	339.12
431.004	388.76
431.375	371.38
431.746	376.35
432.117	294.44
432.488	383.8
432.859	358.97
433.23	406.13
433.601	334.15
433.971	371.38
434.342	326.71
434.713	428.47
435.083	478.12
435.454	515.35
435.825	465.7
436.195	304.37
436.566	378.83
436.936	383.8
437.306	349.05
437.677	329.19
438.047	331.67
438.417	368.9
438.788	361.46
439.158	334.15
439.528	403.65
439.898	336.64
440.268	373.87
440.638	346.56
441.008	366.42
441.378	321.74
441.748	428.47
442.118	411.1
442.487	408.62
442.857	334.15
443.227	331.67
443.597	408.62
443.966	376.35
444.336	363.94
444.705	356.49
445.075	351.53
445.444	403.65
445.814	339.12
446.183	376.35
446.552	378.83
446.922	371.38
447.291	277.06
447.66	294.44
448.029	393.72
448.398	349.05
448.768	391.24
449.137	319.26
449.506	336.64
449.875	366.42
450.243	383.8
450.612	301.89
450.981	363.94
451.35	398.69
451.719	458.26
452.087	341.6
452.456	306.85
452.825	416.06
453.193	334.15
453.562	329.19
453.93	396.21
454.299	354.01
454.667	344.08
455.035	401.17
455.404	388.76
455.772	383.8
456.14	366.42
456.508	356.49
456.877	406.13
457.245	373.87
457.613	316.78
457.981	373.87
458.349	344.08
458.717	363.94
459.085	371.38
459.452	324.22
459.82	371.38
460.188	425.99
