Data from purple spectrum_FLMS025871_15-53-02-821.txt Node
Date: Fri Nov 05 15:53:02 GMT 2021
User: php21ajb
Spectrometer: FLMS02587
Trigger mode: 0
Integration Time (sec): 2.000000E-2
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
339.619	-58.33
340	-58.33
340.381	-58.33
340.762	-83.15
341.143	-122.86
341.524	-142.72
341.904	-103.01
342.285	-83.15
342.666	-155.13
343.046	-50.88
343.427	-70.74
343.807	-1.24
344.188	-45.92
344.568	-43.44
344.949	-1.24
345.329	43.44
345.71	112.94
346.09	145.2
346.47	83.15
346.85	147.69
347.23	165.06
347.611	105.49
347.991	227.11
348.371	194.85
348.751	187.4
349.131	291.65
349.511	251.93
349.891	251.93
350.27	266.83
350.65	237.04
351.03	279.24
351.41	343.77
351.79	363.63
352.169	311.5
352.549	311.5
352.928	383.49
353.308	286.68
353.687	366.11
354.067	309.02
354.446	343.77
354.826	336.33
355.205	271.79
355.584	286.68
355.964	338.81
356.343	296.61
356.722	395.9
357.101	323.91
357.48	361.15
357.859	418.23
358.238	371.07
358.617	341.29
358.996	341.29
359.375	323.91
359.754	333.84
360.133	284.2
360.512	343.77
360.891	338.81
361.269	366.11
361.648	321.43
362.027	321.43
362.405	351.22
362.784	363.63
363.162	276.75
363.541	343.77
363.919	294.13
364.298	318.95
364.676	361.15
365.054	366.11
365.433	291.65
365.811	351.22
366.189	318.95
366.567	279.24
366.945	266.83
367.323	333.84
367.701	358.66
368.079	358.66
368.457	358.66
368.835	326.4
369.213	331.36
369.591	333.84
369.969	328.88
370.346	323.91
370.724	371.07
371.102	328.88
371.479	381
371.857	289.17
372.235	376.04
372.612	358.66
372.99	338.81
373.367	373.56
373.744	383.49
374.122	346.25
374.499	309.02
374.876	413.27
375.254	331.36
375.631	361.15
376.008	256.9
376.385	338.81
376.762	331.36
377.139	338.81
377.516	323.91
377.893	301.58
378.27	299.09
378.647	318.95
379.024	328.88
379.4	306.54
379.777	358.66
380.154	313.99
380.53	338.81
380.907	333.84
381.284	366.11
381.66	274.27
382.037	321.43
382.413	309.02
382.79	341.29
383.166	346.25
383.542	400.86
383.919	423.2
384.295	413.27
384.671	323.91
385.047	376.04
385.423	348.74
385.799	311.5
386.176	395.9
386.552	326.4
386.928	331.36
387.303	264.34
387.679	398.38
388.055	326.4
388.431	301.58
388.807	309.02
389.183	341.29
389.558	383.49
389.934	311.5
390.309	309.02
390.685	328.88
391.061	398.38
391.436	341.29
391.811	373.56
392.187	438.09
392.562	304.06
392.938	348.74
393.313	383.49
393.688	341.29
394.063	348.74
394.438	376.04
394.814	388.45
395.189	326.4
395.564	284.2
395.939	338.81
396.314	301.58
396.689	289.17
397.063	415.75
397.438	321.43
397.813	309.02
398.188	313.99
398.563	363.63
398.937	321.43
399.312	323.91
399.686	333.84
400.061	301.58
400.435	316.47
400.81	289.17
401.184	390.93
401.559	331.36
401.933	338.81
402.307	376.04
402.682	393.41
403.056	323.91
403.43	368.59
403.804	363.63
404.178	366.11
404.552	271.79
404.926	410.79
405.3	348.74
405.674	316.47
406.048	405.82
406.422	423.2
406.796	309.02
407.169	363.63
407.543	316.47
407.917	395.9
408.291	336.33
408.664	353.7
409.038	341.29
409.411	336.33
409.785	381
410.158	376.04
410.531	400.86
410.905	408.31
411.278	371.07
411.651	408.31
412.025	366.11
412.398	373.56
412.771	393.41
413.144	388.45
413.517	408.31
413.89	450.5
414.263	410.79
414.636	381
415.009	398.38
415.382	353.7
415.755	353.7
416.127	428.16
416.5	363.63
416.873	343.77
417.245	341.29
417.618	356.18
417.991	309.02
418.363	381
418.736	420.72
419.108	423.2
419.48	321.43
419.853	393.41
420.225	388.45
420.597	388.45
420.97	400.86
421.342	368.59
421.714	410.79
422.086	408.31
422.458	403.34
422.83	433.13
423.202	343.77
423.574	358.66
423.946	388.45
424.318	435.61
424.69	455.47
425.061	425.68
425.433	393.41
425.805	452.98
426.177	480.29
426.548	405.82
426.92	470.36
427.291	381
427.663	465.39
428.034	537.38
428.406	539.86
428.777	433.13
429.148	527.45
429.519	435.61
429.891	472.84
430.262	482.77
430.633	500.14
431.004	517.52
431.375	500.14
431.746	579.57
432.117	520
432.488	552.27
432.859	537.38
433.23	666.45
433.601	601.91
433.971	641.62
434.342	688.78
434.713	830.26
435.083	845.16
435.454	842.67
435.825	862.53
436.195	780.62
436.566	753.32
436.936	740.91
437.306	902.24
437.677	847.64
438.047	862.53
438.417	798
438.788	946.92
439.158	927.07
439.528	974.23
439.898	1011.46
440.268	1167.83
440.638	1123.15
441.008	1187.69
441.378	1147.97
441.748	1289.45
442.118	1224.92
442.487	1376.33
442.857	1319.24
443.227	1532.7
443.597	1413.56
443.966	1564.97
444.336	1592.27
444.705	1547.59
445.075	1684.11
445.444	1763.54
445.814	1731.27
446.183	1922.39
446.552	1770.98
446.922	1934.8
447.291	2068.83
447.66	2190.46
448.029	2197.9
448.398	2314.56
448.768	2461.01
449.137	2537.95
449.506	2580.15
449.875	2751.41
450.243	2671.99
450.612	2858.14
450.981	2927.64
451.35	3076.57
451.719	3208.12
452.087	3242.87
452.456	3294.99
452.825	3597.81
453.193	3652.42
453.562	3774.04
453.93	3875.81
454.299	4039.62
454.667	4052.04
455.035	4263.01
455.404	4121.53
455.772	4260.53
456.14	4431.8
456.508	4612.99
456.877	4523.64
457.245	4697.38
457.613	4548.46
457.981	4707.31
458.349	4809.08
458.717	4704.83
459.085	4965.45
459.452	4667.6
459.82	4627.88
460.188	4722.2
460.556	4714.76
460.923	4781.77
461.291	4543.49
461.659	4558.38
462.026	4555.9
462.394	4327.55
462.761	4317.62
463.128	4138.91
463.496	4002.39
463.863	3890.7
464.23	3850.98
464.598	3736.81
464.965	3707.02
465.332	3550.65
465.699	3339.67
466.066	3438.96
466.433	3232.94
466.8	3118.76
467.167	3007.07
467.534	2994.66
467.901	2910.27
468.268	2813.47
468.635	2840.77
469.001	2714.18
469.368	2629.79
469.735	2582.63
470.101	2339.38
470.468	2389.03
470.834	2423.77
471.201	2351.79
471.567	2284.78
471.934	2183.01
472.3	2292.22
472.666	2190.46
473.032	2098.62
473.399	2071.32
473.765	2123.44
474.131	2024.16
474.497	1984.44
474.863	2031.6
475.229	1850.41
475.595	1954.66
475.961	1785.87
476.327	1850.41
476.693	1770.98
477.058	1753.61
477.424	1631.98
477.79	1656.8
478.156	1758.57
478.521	1584.82
478.887	1527.74
479.252	1465.68
479.618	1512.84
479.983	1440.86
480.348	1339.1
480.714	1393.7
481.079	1393.7
481.444	1356.47
481.81	1336.61
482.175	1284.49
482.54	1247.26
482.905	1217.47
483.27	1274.56
483.635	1170.31
484	1157.9
484.365	1100.81
484.73	1085.92
485.095	1098.33
485.459	1061.1
485.824	1026.35
486.189	1056.14
486.553	994.08
486.918	941.96
487.283	956.85
487.647	974.23
488.012	924.58
488.376	889.83
488.74	872.46
489.105	979.19
489.469	929.55
489.833	914.66
490.198	852.6
490.562	822.82
490.926	842.67
491.29	822.82
491.654	810.41
492.018	753.32
492.382	758.28
492.746	748.35
493.11	733.46
493.474	663.96
493.837	802.96
494.201	646.59
494.565	686.3
494.928	599.43
495.292	703.68
495.656	673.89
496.019	636.66
496.383	626.73
496.746	686.3
497.109	659
497.473	654.03
497.836	656.52
